timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511948401050810 ,-1,0,3,-8,-2,0,-3,-3
1511948401050810 ,-1,-1,-2,1,-6,-1,-2,0
1511948401062850 ,-1,-1,-5,2,2,-9,-3,0
1511948401062850 ,-2,1,3,-23,-1,-1,-1,0
1511948401071870 ,-1,0,1,26,3,-1,1,0
1511948401071870 ,-2,-4,-1,-3,0,3,0,-1
1511948401085970 ,-1,-4,-8,-16,-8,1,0,-3
1511948401085970 ,0,0,1,1,8,-1,-3,-2
1511948401092990 ,0,-2,-11,-16,-2,-4,-1,-3
1511948401092990 ,0,0,-1,0,-4,2,-1,-2
1511948401108530 ,-1,0,6,22,-4,-4,-4,-1
1511948401108530 ,-1,0,-2,-6,6,-4,-2,-1
1511948401123550 ,-1,-1,-7,-10,-16,0,1,-1
1511948401123550 ,-3,-3,3,-6,-7,-1,-3,-2
1511948401131590 ,0,-1,-5,-8,3,3,0,-1
1511948401131590 ,-1,-1,-14,31,2,0,-1,1
1511948401133030 ,-4,-7,5,-18,4,-10,-2,-1
1511948401133030 ,-3,-5,-19,1,1,-2,-4,-1
1511948401146070 ,0,2,3,-7,-2,3,2,-1
1511948401146070 ,-1,1,15,1,-10,0,0,-2
1511948401152610 ,-1,1,-3,14,11,1,-2,0
1511948401152610 ,-3,-4,3,10,0,-3,-2,-2
1511948401176650 ,-1,-1,0,1,-5,-2,-3,-2
1511948401176650 ,0,0,-4,-15,1,1,1,-2
1511948401178150 ,-2,1,4,6,-2,-3,-1,-1
1511948401178150 ,-2,0,1,-7,-3,0,-2,-3
1511948401182660 ,-1,0,-9,-9,-4,-3,-3,-1
1511948401182660 ,1,-2,-13,2,3,-5,-1,0
1511948401191690 ,-1,0,29,-2,-5,2,-1,0
1511948401191690 ,-2,-2,-22,7,3,-1,-1,-2
1511948401206250 ,-1,-2,4,-8,-3,-3,-3,-1
1511948401206250 ,-1,-2,-3,11,2,-3,-2,-2
1511948401212770 ,0,-1,-4,-20,0,0,-2,-2
1511948401212770 ,-2,-1,6,23,-7,-1,-2,-3
1511948401236810 ,-1,2,12,7,1,-2,0,-1
1511948401236810 ,-2,-7,-19,-4,-3,-1,-1,0
1511948401238310 ,-1,-1,-6,-8,0,-1,-1,-1
1511948401238310 ,-1,-6,9,-2,7,1,-2,-3
1511948401251880 ,-2,0,-17,-10,-10,-3,-3,-4
1511948401251880 ,0,3,11,0,9,-1,0,-1
1511948401253350 ,-1,2,-7,-5,-8,0,0,-2
1511948401253350 ,-3,-6,-9,-16,4,-7,-1,-2
1511948401274410 ,0,2,9,2,1,1,-2,0
1511948401274410 ,0,1,5,6,-2,-1,0,0
1511948401275910 ,-2,0,-14,-3,-5,0,-2,-2
1511948401275910 ,1,4,8,-21,-9,-3,-1,-1
1511948401304490 ,-2,-4,-8,16,6,1,-1,-1
1511948401304490 ,-1,-1,1,-3,2,2,-1,-1
1511948401312550 ,-1,-3,-6,-10,-4,0,-1,-1
1511948401312550 ,-2,-3,0,14,0,-5,-2,-1
1511948401313010 ,-2,-4,-1,-1,3,-6,-4,-1
1511948401313010 ,-1,1,3,1,-7,0,0,0
1511948401314510 ,-2,-1,-1,-4,1,0,-1,0
1511948401314510 ,-4,-4,1,2,-6,0,-1,-2
1511948401326040 ,-1,2,3,1,-7,-1,-1,-2
1511948401326040 ,-1,1,12,-2,-1,0,1,-1
1511948401340600 ,-2,-3,-11,-13,0,-2,-1,-2
1511948401340600 ,0,-1,-12,-3,-4,-4,0,-1
1511948401348670 ,-2,-4,-4,-12,-2,-2,-4,-2
1511948401348670 ,0,0,2,25,-4,2,-1,0
1511948401362640 ,-3,0,5,-16,2,-4,-2,-2
1511948401362640 ,-2,-5,-3,-18,1,5,-3,0
1511948401370660 ,-4,1,-2,13,0,-6,0,0
1511948401370660 ,-1,-1,0,4,8,4,-2,-2
1511948401379190 ,-2,-6,-10,7,-3,-5,-2,-3
1511948401379190 ,-1,1,1,-9,-4,-3,-1,-1
1511948401386210 ,-2,-2,-7,1,-7,-1,-4,-5
1511948401386210 ,0,-2,2,0,-6,-3,-1,-1
1511948401400310 ,-1,0,-3,-12,0,-2,-2,0
1511948401400310 ,-1,0,2,4,0,1,-1,-1
1511948401408780 ,0,2,5,-2,-6,3,1,-1
1511948401408780 ,-2,-2,0,-13,-12,-6,0,-1
1511948401415280 ,-1,-2,-4,26,13,-2,-4,0
1511948401415280 ,-3,-2,-6,-17,-5,-2,-1,-1
1511948401431880 ,-2,-1,9,13,8,-1,-1,-1
1511948401431880 ,-1,1,1,-7,-3,4,-1,-3
1511948401433330 ,0,-1,1,-2,3,0,1,-1
1511948401433330 ,-2,-2,-7,-3,-11,-8,-3,-2
1511948401446510 ,-1,-2,-1,-1,4,0,-3,0
1511948401446510 ,-2,-4,-8,-8,1,0,0,-2
1511948401454530 ,1,2,10,12,-2,-1,-2,0
1511948401454530 ,-1,-6,-4,-13,-4,0,-4,-4
1511948401476590 ,-3,-3,-7,-17,1,-4,0,-1
1511948401476590 ,1,3,6,18,8,-1,1,0
1511948401478090 ,-2,1,6,5,-9,1,-2,-2
1511948401478090 ,-2,-2,-16,-7,2,-2,-1,-1
1511948401491690 ,-2,-2,-2,25,11,5,-1,-2
1511948401491690 ,-1,1,-4,-16,-6,-4,-1,0
1511948401493130 ,-1,-6,-3,4,-3,1,0,-1
1511948401493130 ,-2,-6,6,9,11,1,-2,-4
1511948401506170 ,-1,1,-4,-13,1,-4,-1,-2
1511948401506170 ,0,-3,-14,-32,-8,-3,-1,-2
1511948401512750 ,-2,0,-6,18,-4,-2,-3,-1
1511948401512750 ,0,-1,15,1,-3,-3,-1,-1
1511948401528230 ,1,-1,3,16,-5,1,-3,-3
1511948401528230 ,-1,-5,-9,6,2,1,0,-1
1511948401542770 ,-2,-2,-4,-25,-2,-2,-2,-2
1511948401542770 ,-1,3,2,3,-1,-1,-4,-2
1511948401551850 ,-3,-6,-6,-4,7,-3,-2,-1
1511948401551850 ,-1,1,2,4,-11,-2,0,0
1511948401553290 ,-2,-5,-3,-9,5,0,-2,-3
1511948401553290 ,-1,3,-1,10,-9,-3,-1,-1
1511948401566060 ,-1,-1,1,-20,-13,-5,-2,-2
1511948401566060 ,0,1,-1,10,19,-1,-2,-2
1511948401573020 ,-4,-4,-11,-23,-2,7,-1,-2
1511948401573020 ,-5,-4,18,13,6,2,0,-2
1511948401588630 ,-2,0,-13,-7,-20,-5,-2,-3
1511948401588630 ,-1,0,-9,-24,-1,-7,-2,-1
1511948401595600 ,0,2,3,13,-15,-4,0,-1
1511948401595600 ,-1,0,0,15,8,-4,-2,-2
1511948401619210 ,-2,-1,1,-12,-3,9,0,-2
1511948401619210 ,0,1,2,-2,-1,-3,-2,-1
1511948401620640 ,-3,-7,-2,12,1,-7,-2,-1
1511948401620640 ,-2,-2,-19,-27,-3,1,-2,-1
1511948401626220 ,0,-2,5,0,-5,-6,0,-3
1511948401626220 ,0,-2,-14,-15,5,3,-1,-2
1511948401640260 ,-3,1,11,17,4,-1,-2,-2
1511948401640260 ,-2,-1,-12,0,-4,-3,-1,-1
1511948401648760 ,-4,-6,-9,-16,0,-1,-1,-1
1511948401648760 ,1,1,14,12,-1,4,-2,0
1511948401655300 ,-1,-7,-16,-21,-5,-4,-2,-3
1511948401655300 ,-1,0,3,0,-7,-5,0,0
1511948401678870 ,-1,-1,15,2,4,0,-1,-2
1511948401678870 ,-2,-5,-30,-12,-7,-1,-1,-1
1511948401686490 ,0,2,-1,4,-2,-4,-2,-1
1511948401686490 ,0,4,-5,3,-6,1,0,0
1511948401687490 ,-2,-4,3,-9,3,-3,-1,-2
1511948401687490 ,-4,-3,10,16,-20,-10,-2,-1
1511948401692610 ,1,2,-8,1,19,10,1,-1
1511948401692610 ,-2,-5,-6,-20,2,1,-1,-5
1511948401708680 ,-2,1,-11,4,-5,-8,0,0
1511948401708680 ,-2,-5,4,-5,5,-1,-1,-1
1511948401722690 ,-1,2,7,-12,-14,2,1,0
1511948401722690 ,-1,-1,2,1,0,-3,-2,-2
1511948401731720 ,0,-2,-6,12,9,2,0,-1
1511948401731720 ,-2,0,2,-4,-8,-2,-2,-2
1511948401733220 ,-1,-3,0,-11,-10,-7,-2,-1
1511948401733220 ,-2,-3,-2,14,2,1,-2,-2
1511948401761820 ,-2,-3,3,-30,1,-2,-3,-2
1511948401761820 ,-1,-3,-13,18,8,2,-1,0
1511948401763300 ,-2,0,-1,0,-13,-3,-1,0
1511948401763300 ,-2,0,-2,-14,-3,-2,-1,-2
1511948401768380 ,-1,0,18,-13,-10,1,-1,-1
1511948401768380 ,-1,-3,-18,14,-4,1,-4,-1
1511948401775360 ,-1,-1,6,-8,-9,-5,-1,-1
1511948401775360 ,1,-1,-11,5,-2,-1,1,-2
1511948401791880 ,-2,0,5,33,19,1,-4,-2
1511948401791880 ,-1,3,16,-29,-31,-8,0,0
1511948401793380 ,-2,-1,1,2,-3,3,-1,-1
1511948401793380 ,-1,-5,0,0,1,2,1,-1
1511948401814440 ,-1,-1,-14,-15,-6,3,0,-1
1511948401814440 ,-2,-2,4,18,11,1,0,0
1511948401815940 ,-1,-1,-4,9,0,-4,-5,-2
1511948401815940 ,0,0,7,-20,1,-5,-1,-2
1511948401828540 ,0,-3,-11,3,8,2,-2,-2
1511948401828540 ,-1,1,4,-15,-14,1,-1,-2
1511948401835490 ,0,1,2,10,-2,-3,-1,-1
1511948401835490 ,-1,0,0,27,23,-1,-1,-1
1511948401852100 ,-2,0,3,-18,-10,-6,-4,-1
1511948401852100 ,0,2,2,-26,-1,1,-1,-1
1511948401858090 ,-3,-6,-13,-4,6,-1,0,-2
1511948401858090 ,-1,-1,-6,-5,-25,-2,-3,0
1511948401865100 ,-2,-2,2,-4,-3,-2,-2,-2
1511948401865100 ,1,-1,1,20,19,3,1,-1
1511948401874100 ,0,-2,1,-16,-10,-4,-2,0
1511948401874100 ,-2,1,4,9,10,2,0,-1
1511948401896720 ,0,-1,-7,-7,-21,-4,-1,-3
1511948401896720 ,-2,-3,7,-7,11,4,-2,-1
1511948401898160 ,-1,-4,-8,-9,-10,-4,-1,-2
1511948401898160 ,-2,-3,-4,-1,-5,-3,-2,-2
1511948401919340 ,-1,-1,-2,-4,-9,-1,-2,2
1511948401919340 ,0,-3,-5,-5,11,2,-1,-1
1511948401920720 ,-2,-2,-3,1,-7,-4,-1,-2
1511948401920720 ,-3,-2,5,-3,-19,-6,-3,-3
1511948401925230 ,-1,-1,-7,-29,11,1,0,-2
1511948401925230 ,-1,1,11,28,-6,-3,-2,-2
1511948401934260 ,-1,-2,-4,-16,7,1,-1,0
1511948401934260 ,-2,-3,-3,-5,3,1,-2,-2
1511948401964340 ,-2,-2,-1,41,-9,-5,-1,-3
1511948401964340 ,-3,0,2,-12,8,-1,-1,0
1511948401965840 ,-2,-3,-5,-20,-20,-3,-1,-2
1511948401965840 ,-2,0,11,13,-2,-3,0,-2
1511948401971860 ,-4,-1,-9,-7,21,7,0,-1
1511948401971860 ,1,-1,1,21,2,-3,0,-1
1511948401973360 ,-1,1,-6,-13,11,-3,-1,0
1511948401973360 ,-3,-1,11,15,-2,-2,-4,-1
1511948401985400 ,-1,-3,-10,14,7,-1,-2,-1
1511948401985400 ,-1,-1,-13,-12,-13,-3,-2,-1
1511948402001940 ,0,0,2,16,2,-2,-1,0
1511948402001940 ,-1,-2,-5,-24,-10,-1,-2,0
1511948402008450 ,-3,-2,3,15,10,-2,-1,-2
1511948402008450 ,-1,0,2,13,1,5,0,-1
1511948402022990 ,-2,-3,-7,-17,7,0,-1,-2
1511948402022990 ,-2,-3,2,4,2,-1,-1,-2
1511948402031080 ,-1,-2,5,33,-2,-3,-2,-2
1511948402031080 ,0,0,-6,6,-10,-4,-2,0
1511948402037530 ,-2,-6,0,-15,13,2,0,0
1511948402037530 ,-1,-1,-7,12,-2,0,-4,-2
1511948402045550 ,-1,-4,-8,-13,8,-3,-3,-3
1511948402045550 ,0,3,12,-18,-9,-2,-1,-2
1511948402054580 ,-1,-3,2,38,2,-3,0,-2
1511948402054580 ,-1,-2,-14,-15,-1,-2,-1,-1
1511948402069120 ,-1,-4,-2,4,-1,-2,-1,-1
1511948402069120 ,-1,2,6,-9,-14,-4,0,-2
1511948402075200 ,-2,-4,4,-22,-7,-4,-2,-2
1511948402075200 ,-1,3,0,-14,13,3,-1,-2
1511948402091680 ,-1,-3,-20,-9,-12,-2,-2,-4
1511948402091680 ,0,0,3,4,3,-2,0,0
1511948402114860 ,0,0,-11,-4,0,0,-2,-1
1511948402114860 ,-1,-3,19,-1,3,-1,-2,-2
1511948402116740 ,-1,0,-25,-10,-11,0,0,-1
1511948402116740 ,-1,-1,-6,-14,4,1,0,0
1511948402117240 ,-2,4,6,31,6,-3,-1,-1
1511948402117240 ,-2,-1,1,-8,-6,-4,-1,1
1511948402137300 ,-2,0,7,-28,-6,1,-2,-2
1511948402137300 ,-2,-5,-5,15,4,-3,-3,-3
1511948402138300 ,-1,-2,-8,-2,0,-1,-2,0
1511948402138300 ,-2,-3,-3,-8,-20,-5,-1,-1
1511948402150360 ,-1,1,11,0,12,2,0,-1
1511948402150360 ,-2,-2,-3,-11,-9,-4,-3,-1
1511948402157920 ,-1,0,4,10,-14,1,-1,-1
1511948402157920 ,-2,-3,-14,-14,4,3,-1,-2
1511948402175010 ,0,0,5,-12,-1,-8,-2,-1
1511948402175010 ,-1,-2,-1,6,-4,-6,-2,0
1511948402176020 ,-2,1,5,25,6,9,1,1
1511948402176020 ,0,-5,-10,-7,-3,-4,-2,-2
1511948402197610 ,-1,-1,-14,-5,-6,-2,-1,-2
1511948402197610 ,-1,0,1,-16,3,-1,0,-1
1511948402198120 ,-1,0,6,-17,-2,-4,-3,-1
1511948402198120 ,0,0,-2,5,-7,1,-1,-1
1511948402211650 ,-2,1,7,-15,-2,5,-1,-2
1511948402211650 ,-2,-5,0,4,1,-2,-1,-2
1511948402217730 ,-1,1,-1,-12,-10,-4,1,-1
1511948402217730 ,-2,2,-2,4,21,1,-2,-1
1511948402241230 ,-2,0,5,20,-23,-5,0,-1
1511948402241230 ,0,-2,-5,-20,0,2,-1,1
1511948402241730 ,-2,-2,3,18,3,2,-2,0
1511948402241730 ,-1,-2,-3,-13,0,-2,-1,-2
1511948402255770 ,-2,1,8,3,-5,-1,-2,1
1511948402255770 ,0,-5,-18,51,9,-4,-2,-2
1511948402256770 ,0,0,2,-20,-4,-3,0,-2
1511948402256770 ,-1,-4,1,-2,-1,0,0,0
1511948402278390 ,-4,-2,-5,9,-7,-3,-1,-2
1511948402278390 ,0,1,8,10,0,1,-1,-2
1511948402279330 ,-2,-2,-11,-11,0,-1,-2,-1
1511948402279330 ,0,0,15,4,-15,-6,-1,-1
1511948402293390 ,-1,-3,-11,-8,10,4,-1,-2
1511948402293390 ,-1,2,9,-4,9,7,2,2
1511948402309410 ,-1,-2,-6,-20,-14,-6,-2,-1
1511948402309410 ,-2,1,-3,47,15,5,-1,-1
1511948402310920 ,-1,0,6,-13,-7,-5,-2,-2
1511948402310920 ,-2,0,-2,-3,-7,-4,-2,-1
1511948402316000 ,-1,-5,-1,-5,-2,-3,-2,-1
1511948402316000 ,-2,1,-14,-8,1,-3,-2,-2
1511948402330530 ,-1,-2,2,16,13,0,-3,-2
1511948402330530 ,0,0,-3,-13,-10,1,-1,0
1511948402337990 ,-3,-2,-1,0,0,-1,0,-1
1511948402337990 ,-1,-5,-6,-10,-13,-3,-1,0
1511948402353530 ,0,-2,-3,-11,3,0,0,0
1511948402353530 ,-1,1,6,-1,0,-2,0,0
1511948402354530 ,-2,-1,8,-3,4,1,-1,-2
1511948402354530 ,-1,-4,-20,-16,0,-2,-2,-2
1511948402370070 ,0,3,4,3,1,-2,-3,0
1511948402370070 ,1,-1,5,-11,-4,-4,0,0
1511948402383610 ,-2,-7,0,10,3,-1,0,-2
1511948402383610 ,-1,1,-8,2,-4,-2,-1,-4
1511948402415690 ,-1,-3,-2,-11,-6,-1,-1,-2
1511948402415690 ,-1,-1,-10,3,3,-1,-1,-1
1511948402416200 ,-1,4,1,-4,-7,-2,-3,-1
1511948402416200 ,-1,-1,3,-13,4,-1,0,-2
1511948402418200 ,-2,-3,4,-3,-23,-4,-2,-2
1511948402418200 ,1,0,-4,-8,8,2,0,-2
1511948402420210 ,-2,-7,4,28,5,0,1,-1
1511948402420210 ,0,1,4,16,-11,-3,-2,-1
1511948402435750 ,-1,-1,1,25,17,5,-1,0
1511948402435750 ,-2,1,5,-14,-5,-3,-2,-1
1511948402436750 ,-1,-10,-37,-23,-7,-3,-2,-1
1511948402436750 ,-2,0,-1,5,6,1,-3,0
1511948402451790 ,-1,-4,5,-13,-3,3,-1,-1
1511948402451790 ,-2,-2,-4,1,-8,-4,-1,1
1511948402457810 ,0,4,24,10,21,-1,-2,-2
1511948402457810 ,-3,-8,-20,-10,-8,-1,1,-1
1511948402474160 ,0,0,-1,-10,1,-2,-2,-2
1511948402474160 ,-1,-3,0,2,12,-3,-2,-2
1511948402489330 ,-1,3,0,-18,-9,2,0,-1
1511948402489330 ,-1,-5,-11,-22,-4,4,-2,-3
1511948402490710 ,-1,2,5,35,12,1,0,-1
1511948402490710 ,-1,-5,-9,-20,-20,-5,-2,-2
1511948402495350 ,1,3,6,14,8,-2,-1,-1
1511948402495350 ,0,1,9,-6,-4,-2,-2,-1
1511948402518350 ,-2,-2,-9,-11,-14,-2,0,-2
1511948402518350 ,1,1,6,-15,4,-3,-2,-1
1511948402519300 ,-1,-2,-7,0,-2,0,1,-2
1511948402519300 ,-2,-1,9,-7,-2,1,-2,0
1511948402533380 ,0,-1,-12,-22,-8,-6,-1,0
1511948402533380 ,-2,-6,-4,6,-8,1,-2,0
1511948402534330 ,-1,-1,-1,15,4,-3,-3,0
1511948402534330 ,2,2,12,1,5,5,2,-1
1511948402549370 ,-1,0,-4,-15,-20,-6,-4,-2
1511948402549370 ,-1,0,-5,8,5,2,-1,-1
1511948402555380 ,0,-2,-6,-1,-9,-4,-3,-1
1511948402555380 ,-1,0,0,30,12,-2,-2,-2
1511948402570420 ,0,0,5,-9,5,-3,0,-1
1511948402570420 ,-3,-2,0,0,-16,0,-1,-2
1511948402595060 ,-1,0,0,-26,-9,-2,-2,-1
1511948402595060 ,-2,-3,3,23,-1,-4,-3,-2
1511948402596550 ,-1,0,-14,12,17,3,1,-1
1511948402596550 ,-3,-5,1,-12,-5,-1,-2,0
1511948402597060 ,-1,0,8,33,-1,-4,-2,-1
1511948402597060 ,-2,-4,-16,-28,-9,-2,-2,0
1511948402625630 ,1,-3,8,30,4,1,0,-1
1511948402625630 ,-1,0,-1,13,-2,-5,-3,-3
1511948402626630 ,-2,-3,-3,-27,0,-1,-1,-2
1511948402626630 ,1,-1,-10,-10,-4,3,-1,0
1511948402630210 ,0,-1,7,7,5,3,0,0
1511948402630210 ,0,0,-7,-8,-4,-4,-2,-2
1511948402637660 ,-4,-2,0,8,11,-2,-3,-2
1511948402637660 ,-2,0,4,-20,-17,-5,-1,-2
1511948402653710 ,0,1,-2,11,4,1,0,0
1511948402653710 ,0,0,-1,-7,12,3,0,-2
1511948402654210 ,-2,-3,-5,-8,2,-2,-1,-2
1511948402654210 ,0,-2,-1,-4,-3,0,-1,0
1511948402669250 ,-1,-3,-3,3,-26,-7,-3,0
1511948402669250 ,-1,0,2,3,14,2,-1,1
1511948402675330 ,0,-1,-8,1,1,0,-1,-2
1511948402675330 ,-2,0,1,-10,-5,-3,-1,-1
1511948402691810 ,0,-1,0,-12,0,0,-1,-1
1511948402691810 ,-2,-1,1,24,-16,-5,0,-2
1511948402697820 ,-2,-3,-4,28,-2,1,-2,0
1511948402697820 ,1,-1,0,-5,2,-2,-1,-2
1511948402720960 ,-2,-1,0,-13,1,1,-1,-2
1511948402720960 ,-1,-3,-4,-18,-16,-2,-2,-1
1511948402721960 ,-2,-1,-4,-12,11,4,0,-2
1511948402721960 ,-1,-2,4,-3,10,-2,-1,-1
1511948402729480 ,-1,-1,-2,5,6,0,0,0
1511948402729480 ,-1,-2,-2,8,2,-2,-2,-1
1511948402735550 ,-1,-2,-2,-6,-17,-3,-1,-1
1511948402735550 ,-2,0,3,17,-4,-2,-2,-2
1511948402751580 ,-1,-2,-2,-15,2,-1,-2,-2
1511948402751580 ,-1,-2,-3,-1,-8,-3,0,1
1511948402758100 ,-2,-3,1,-19,7,3,-4,-1
1511948402758100 ,-2,-1,4,13,-6,-4,-1,-1
1511948402773640 ,-2,-1,-17,0,-11,-4,2,-1
1511948402773640 ,-2,-1,-2,-19,10,3,-1,-1
1511948402774140 ,-2,-2,1,-18,-27,-5,-3,-2
1511948402774140 ,-2,-1,-3,40,18,1,0,-2
1511948402787670 ,1,1,12,-10,-4,1,-1,-1
1511948402787670 ,-1,-1,-2,0,15,-1,-3,-3
1511948402795260 ,-1,-2,-5,-6,-21,-4,-2,-1
1511948402795260 ,-1,-1,-2,-12,-2,-1,0,-2
1511948402810300 ,0,-1,-3,16,-6,-5,-1,-1
1511948402810300 ,-1,-2,-4,7,10,1,-1,-2
1511948402817760 ,-1,-1,3,-4,-4,-4,-2,-3
1511948402817760 ,0,-2,-1,14,-4,-2,-2,0
1511948402843320 ,-1,-3,-1,-6,4,-2,0,-1
1511948402843320 ,-2,-3,-7,-28,-9,-2,-1,-2
1511948402843820 ,-1,-1,2,56,0,-4,-1,-1
1511948402843820 ,-1,-1,-3,-33,2,3,-1,0
1511948402847840 ,1,-2,-2,-9,9,1,-1,-1
1511948402847840 ,-2,0,3,-17,-12,-2,-3,-1
1511948402871990 ,-2,-2,-12,-2,-1,-4,-3,-3
1511948402871990 ,0,-3,4,-1,8,0,-2,-3
1511948402873490 ,0,1,7,-11,1,1,-2,-1
1511948402873490 ,-2,-1,1,-11,-7,1,2,0
1511948402878060 ,-2,-4,-17,13,1,-3,-1,0
1511948402878060 ,-2,-1,-1,-32,-2,-1,1,-2
1511948402894050 ,-2,-1,-7,1,5,-1,-2,-1
1511948402894050 ,-1,-1,5,21,-4,-3,-4,-1
1511948402901090 ,-2,-2,3,-24,5,1,-2,-3
1511948402901090 ,-2,-3,0,10,4,-2,-2,-1
1511948402908090 ,0,-1,1,21,-2,-2,-1,0
1511948402908090 ,-1,-1,-7,-16,-1,-2,0,-1
1511948402915180 ,0,-1,-2,-19,-4,-1,-2,-1
1511948402915180 ,-3,-2,-2,0,-13,-4,0,-3
1511948402930170 ,1,2,6,2,17,6,0,0
1511948402930170 ,-1,-2,-6,1,-7,-4,-2,-1
1511948402937670 ,-1,-2,2,16,-1,-1,-1,-2
1511948402937670 ,0,-1,-4,-17,-14,-4,-2,-1
1511948402960730 ,-3,-7,-8,13,10,0,1,-1
1511948402960730 ,-1,2,18,11,4,-1,-3,-3
1511948402969290 ,-3,-7,-34,-21,-14,-2,-3,-1
1511948402969290 ,0,2,0,-3,-4,-6,-1,-1
1511948402970750 ,0,1,-6,-1,4,4,0,-1
1511948402970750 ,-1,-5,-3,10,-6,-3,1,-1
1511948402975270 ,0,3,20,5,11,4,0,-1
1511948402975270 ,0,-1,-3,16,-8,-4,0,-1
1511948402990330 ,-1,2,1,-24,-13,-6,-1,0
1511948402990330 ,-2,-3,-4,17,6,0,-2,-1
1511948403005850 ,-1,-2,-3,-18,-19,-5,-3,-2
1511948403005850 ,-1,0,-1,4,0,0,2,-1
1511948403012930 ,1,-1,11,-4,24,3,0,-2
1511948403012930 ,-1,-2,-6,29,-6,-5,-2,-1
1511948403045450 ,-4,-4,-2,-12,6,-3,-4,-2
1511948403045450 ,-4,-2,-2,-6,-13,3,-2,-2
1511948403046960 ,1,0,-2,-31,-4,-3,-2,1
1511948403046960 ,-1,-2,-2,3,18,6,-1,-3
1511948403047960 ,-3,-3,2,16,-1,-3,-2,-1
1511948403047960 ,-1,-2,-3,-11,11,3,-3,-2
1511948403051970 ,-2,1,-2,1,-15,-5,0,-1
1511948403051970 ,-2,-1,-2,3,1,-2,0,-1
1511948403057990 ,-2,-2,0,-6,-8,-2,-1,-3
1511948403057990 ,-1,-1,-3,14,-1,-4,-2,-1
1511948403074550 ,-1,-1,3,2,-3,-5,-1,0
1511948403074550 ,-3,-2,-9,-13,16,8,-1,1
1511948403081200 ,-3,-2,15,12,1,-4,-2,-3
1511948403081200 ,-2,0,-13,-10,-23,-7,-3,-2
1511948403088090 ,-1,1,-8,14,22,5,0,-1
1511948403088090 ,0,-4,-2,-35,-13,-5,-3,-2
1511948403103630 ,-3,-7,-17,-15,5,1,-2,-1
1511948403103630 ,0,3,36,32,24,1,-2,-2
1511948403110210 ,1,-1,-10,-10,-19,0,-2,-2
1511948403110210 ,-1,-3,0,-14,-5,-3,-1,-1
1511948403117710 ,-2,-4,-1,17,6,-4,-2,1
1511948403117710 ,-3,-5,-8,2,-19,-2,-3,0
1511948403132730 ,-3,-2,4,26,1,-2,-1,-3
1511948403132730 ,-2,2,2,0,-7,-4,-3,0
1511948403141250 ,-1,-2,-3,-21,-3,-5,0,-2
1511948403141250 ,-3,-4,-7,-1,2,5,-2,-2
1511948403156280 ,1,0,1,-27,-10,0,0,-2
1511948403156280 ,-3,0,-2,20,-1,2,0,-2
1511948403156770 ,-2,-1,-2,12,-5,-6,-2,-2
1511948403156770 ,-1,0,-6,-10,17,-2,-1,0
1511948403179830 ,0,-4,2,-3,-10,-2,-1,-2
1511948403179830 ,-1,-3,-2,-15,-4,-4,-1,-3
1511948403180830 ,-2,0,8,-17,0,0,-2,-2
1511948403180830 ,0,-2,-17,18,0,-2,0,-2
1511948403192870 ,-1,0,-2,5,10,2,-2,0
1511948403192870 ,-2,-2,-1,-26,-30,-11,-2,-2
1511948403200960 ,0,2,6,11,19,3,0,-1
1511948403200960 ,-3,-3,-3,-23,-21,-5,-3,-3
1511948403215980 ,-2,0,1,26,9,4,-1,1
1511948403215980 ,0,0,-13,4,-12,-4,-1,-1
1511948403216960 ,0,-1,4,-20,-7,-1,1,-1
1511948403216960 ,-1,-3,4,-23,6,0,-2,-1
1511948403230550 ,-1,-1,-1,23,-6,-3,-1,-1
1511948403230550 ,-2,-1,-1,-12,-1,2,-3,-1
1511948403238010 ,-1,-1,-10,11,-8,-4,-2,-2
1511948403238010 ,-1,-1,1,-9,12,0,-1,-1
1511948403253050 ,0,-3,-15,-2,-26,-9,-2,-1
1511948403253050 ,-2,3,13,6,-2,2,0,0
1511948403261080 ,-4,-5,-12,-20,-10,-3,-2,-2
1511948403261080 ,-2,-6,-7,28,11,-4,-2,0
1511948403284140 ,1,1,6,-25,-11,1,0,0
1511948403284140 ,0,-4,-2,5,1,1,-2,-1
1511948403285140 ,2,1,2,-7,-1,-1,-2,-2
1511948403285140 ,-8,-2,-10,-9,-1,-2,-3,-3
1511948403290160 ,-1,-1,0,-11,-8,-6,-2,-2
1511948403290160 ,1,-1,-5,-1,20,1,-1,0
1511948403306230 ,-2,-1,4,-11,-11,-1,-1,-1
1511948403306230 ,2,1,1,-8,8,0,-2,0
1511948403321740 ,0,1,0,-1,5,1,1,-2
1511948403321740 ,-4,-3,-7,-20,-5,-4,-2,-3
1511948403322740 ,-3,-5,-14,-8,-5,0,-3,-1
1511948403322740 ,3,1,14,43,-2,0,2,-1
1511948403335770 ,-6,-1,0,-4,-1,-1,-1,-1
1511948403335770 ,1,-2,1,14,5,-1,-4,-3
1511948403336770 ,-2,-3,-6,-22,-3,-3,-2,0
1511948403336770 ,1,-3,-3,-13,-8,-2,-2,-3
1511948403350310 ,1,1,6,23,2,-3,0,-2
1511948403350310 ,-1,-1,-2,-5,10,-7,0,-1
1511948403365850 ,-3,-1,-2,-23,-6,9,-1,-2
1511948403365850 ,-1,-1,-7,-20,3,0,0,-1
